#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
8.022144e-03 1.108941e+02 1.108931e+02 4.758555e-04 4.017614e+00 2.083738e+01 4.013107e+00 2.082393e+01 1.554001e-03 4.669982e-03 -1.532671e-04 -4.734292e-05 7.395823e+01 9.957119e+02 9.146927e+01 -2.199160e-01 -1.296416e+00 -5.406324e+00 -5.013020e+00 1.317125e+00 8.813355e-01 1.317828e-02 3.234232e-02 8.724833e-03 -2.328853e-04
8.046195e-03 1.108941e+02 1.108931e+02 4.780380e-04 4.017614e+00 2.083738e+01 4.013086e+00 2.082386e+01 1.560646e-03 4.690351e-03 -1.541524e-04 -4.768665e-05 7.388675e+01 9.938170e+02 9.140543e+01 -2.203759e-01 -1.298084e+00 -5.413067e+00 -5.019228e+00 1.318733e+00 8.828196e-01 1.321915e-02 3.248062e-02 8.761933e-03 -2.354121e-04
8.070319e-03 1.108941e+02 1.108931e+02 4.802305e-04 4.017614e+00 2.083738e+01 4.013066e+00 2.082380e+01 1.567319e-03 4.710805e-03 -1.550448e-04 -4.803288e-05 7.381529e+01 9.919246e+02 9.134162e+01 -2.208366e-01 -1.299753e+00 -5.419813e+00 -5.025442e+00 1.320344e+00 8.843055e-01 1.326019e-02 3.261950e-02 8.799183e-03 -2.379578e-04
8.094515e-03 1.108941e+02 1.108931e+02 4.824331e-04 4.017614e+00 2.083738e+01 4.013045e+00 2.082374e+01 1.574019e-03 4.731343e-03 -1.559456e-04 -4.838162e-05 7.374386e+01 9.900348e+02 9.127784e+01 -2.212981e-01 -1.301423e+00 -5.426562e+00 -5.031663e+00 1.321956e+00 8.857933e-01 1.330140e-02 3.275894e-02 8.836583e-03 -2.405224e-04
8.118783e-03 1.108941e+02 1.108931e+02 4.846458e-04 4.017614e+00 2.083738e+01 4.013024e+00 2.082367e+01 1.580748e-03 4.751966e-03 -1.568480e-04 -4.873289e-05 7.367246e+01 9.881474e+02 9.121407e+01 -2.217606e-01 -1.303094e+00 -5.433314e+00 -5.037891e+00 1.323570e+00 8.872830e-01 1.334279e-02 3.289895e-02 8.874134e-03 -2.431061e-04
8.143125e-03 1.108941e+02 1.108931e+02 4.868686e-04 4.017614e+00 2.083738e+01 4.013003e+00 2.082361e+01 1.587504e-03 4.772675e-03 -1.577578e-04 -4.908672e-05 7.360108e+01 9.862626e+02 9.115033e+01 -2.222238e-01 -1.304765e+00 -5.440069e+00 -5.044124e+00 1.325186e+00 8.887746e-01 1.338436e-02 3.303954e-02 8.911836e-03 -2.457090e-04
8.167539e-03 1.108941e+02 1.108931e+02 4.891016e-04 4.017614e+00 2.083738e+01 4.012982e+00 2.082355e+01 1.594288e-03 4.793469e-03 -1.586716e-04 -4.944311e-05 7.352972e+01 9.843802e+02 9.108661e+01 -2.226880e-01 -1.306438e+00 -5.446827e+00 -5.050365e+00 1.326804e+00 8.902681e-01 1.342611e-02 3.318070e-02 8.949689e-03 -2.483312e-04
8.192026e-03 1.108941e+02 1.108930e+02 4.913449e-04 4.017614e+00 2.083738e+01 4.012961e+00 2.082348e+01 1.601101e-03 4.814349e-03 -1.595961e-04 -4.980209e-05 7.345840e+01 9.825003e+02 9.102292e+01 -2.231530e-01 -1.308111e+00 -5.453587e+00 -5.056611e+00 1.328424e+00 8.917634e-01 1.346803e-02 3.332244e-02 8.987696e-03 -2.509729e-04
8.216587e-03 1.108941e+02 1.108930e+02 4.935984e-04 4.017614e+00 2.083738e+01 4.012940e+00 2.082342e+01 1.607941e-03 4.835315e-03 -1.605224e-04 -5.016367e-05 7.338710e+01 9.806230e+02 9.095925e+01 -2.236188e-01 -1.309785e+00 -5.460351e+00 -5.062863e+00 1.330045e+00 8.932607e-01 1.351013e-02 3.346477e-02 9.025855e-03 -2.536341e-04
8.241222e-03 1.108941e+02 1.108930e+02 4.958623e-04 4.017614e+00 2.083738e+01 4.012918e+00 2.082335e+01 1.614811e-03 4.856368e-03 -1.614552e-04 -5.052789e-05 7.331582e+01 9.787481e+02 9.089560e+01 -2.240855e-01 -1.311459e+00 -5.467118e+00 -5.069122e+00 1.331668e+00 8.947598e-01 1.355241e-02 3.360767e-02 9.064168e-03 -2.563150e-04
8.265930e-03 1.108941e+02 1.108930e+02 4.981366e-04 4.017614e+00 2.083738e+01 4.012897e+00 2.082329e+01 1.621709e-03 4.877507e-03 -1.623961e-04 -5.089474e-05 7.324457e+01 9.768757e+02 9.083197e+01 -2.245531e-01 -1.313135e+00 -5.473888e+00 -5.075386e+00 1.333293e+00 8.962608e-01 1.359487e-02 3.375116e-02 9.102635e-03 -2.590158e-04
8.290713e-03 1.108941e+02 1.108930e+02 5.004213e-04 4.017614e+00 2.083738e+01 4.012875e+00 2.082322e+01 1.628635e-03 4.898734e-03 -1.633398e-04 -5.126426e-05 7.317335e+01 9.750058e+02 9.076837e+01 -2.250215e-01 -1.314811e+00 -5.480660e+00 -5.081657e+00 1.334919e+00 8.977636e-01 1.363751e-02 3.389525e-02 9.141257e-03 -2.617365e-04
8.315569e-03 1.108941e+02 1.108930e+02 5.027164e-04 4.017614e+00 2.083738e+01 4.012854e+00 2.082316e+01 1.635591e-03 4.920049e-03 -1.642914e-04 -5.163646e-05 7.310215e+01 9.731384e+02 9.070479e+01 -2.254908e-01 -1.316488e+00 -5.487435e+00 -5.087933e+00 1.336547e+00 8.992684e-01 1.368033e-02 3.403992e-02 9.180034e-03 -2.644772e-04
8.340501e-03 1.108941e+02 1.108930e+02 5.050221e-04 4.017614e+00 2.083738e+01 4.012832e+00 2.082309e+01 1.642575e-03 4.941451e-03 -1.652495e-04 -5.201137e-05 7.303098e+01 9.712734e+02 9.064123e+01 -2.259609e-01 -1.318166e+00 -5.494214e+00 -5.094215e+00 1.338177e+00 9.007750e-01 1.372334e-02 3.418518e-02 9.218967e-03 -2.672381e-04
8.365507e-03 1.108941e+02 1.108930e+02 5.073384e-04 4.017614e+00 2.083738e+01 4.012810e+00 2.082303e+01 1.649588e-03 4.962942e-03 -1.662135e-04 -5.238899e-05 7.295983e+01 9.694110e+02 9.057769e+01 -2.264320e-01 -1.319845e+00 -5.500995e+00 -5.100502e+00 1.339808e+00 9.022836e-01 1.376653e-02 3.433104e-02 9.258056e-03 -2.700194e-04
8.390588e-03 1.108941e+02 1.108930e+02 5.096653e-04 4.017614e+00 2.083738e+01 4.012788e+00 2.082296e+01 1.656631e-03 4.984521e-03 -1.671850e-04 -5.276936e-05 7.288871e+01 9.675510e+02 9.051418e+01 -2.269038e-01 -1.321525e+00 -5.507779e+00 -5.106795e+00 1.341441e+00 9.037940e-01 1.380990e-02 3.447749e-02 9.297303e-03 -2.728211e-04
8.415744e-03 1.108941e+02 1.108930e+02 5.120029e-04 4.017614e+00 2.083738e+01 4.012766e+00 2.082289e+01 1.663702e-03 5.006189e-03 -1.681611e-04 -5.315249e-05 7.281762e+01 9.656935e+02 9.045068e+01 -2.273766e-01 -1.323205e+00 -5.514565e+00 -5.113094e+00 1.343075e+00 9.053062e-01 1.385345e-02 3.462455e-02 9.336707e-03 -2.756433e-04
8.440975e-03 1.108941e+02 1.108930e+02 5.143512e-04 4.017614e+00 2.083738e+01 4.012744e+00 2.082283e+01 1.670803e-03 5.027947e-03 -1.691455e-04 -5.353841e-05 7.274655e+01 9.638384e+02 9.038721e+01 -2.278502e-01 -1.324886e+00 -5.521355e+00 -5.119398e+00 1.344710e+00 9.068204e-01 1.389719e-02 3.477221e-02 9.376269e-03 -2.784863e-04
8.466283e-03 1.108941e+02 1.108930e+02 5.167102e-04 4.017614e+00 2.083738e+01 4.012722e+00 2.082276e+01 1.677934e-03 5.049794e-03 -1.701327e-04 -5.392712e-05 7.267551e+01 9.619859e+02 9.032376e+01 -2.283247e-01 -1.326568e+00 -5.528147e+00 -5.125707e+00 1.346347e+00 9.083364e-01 1.394112e-02 3.492047e-02 9.415990e-03 -2.813501e-04
8.491666e-03 1.108941e+02 1.108930e+02 5.190801e-04 4.017614e+00 2.083738e+01 4.012700e+00 2.082269e+01 1.685094e-03 5.071731e-03 -1.711294e-04 -5.431866e-05 7.260450e+01 9.601358e+02 9.026034e+01 -2.288000e-01 -1.328251e+00 -5.534942e+00 -5.132021e+00 1.347985e+00 9.098543e-01 1.398523e-02 3.506933e-02 9.455870e-03 -2.842348e-04
8.517125e-03 1.108941e+02 1.108930e+02 5.214609e-04 4.017614e+00 2.083738e+01 4.012677e+00 2.082263e+01 1.692284e-03 5.093759e-03 -1.721319e-04 -5.471304e-05 7.253351e+01 9.582882e+02 9.019693e+01 -2.292763e-01 -1.329935e+00 -5.541740e+00 -5.138340e+00 1.349625e+00 9.113741e-01 1.402953e-02 3.521881e-02 9.495911e-03 -2.871406e-04
8.542661e-03 1.108941e+02 1.108930e+02 5.238526e-04 4.017614e+00 2.083738e+01 4.012655e+00 2.082256e+01 1.699504e-03 5.115877e-03 -1.731395e-04 -5.511028e-05 7.246254e+01 9.564431e+02 9.013355e+01 -2.297534e-01 -1.331619e+00 -5.548540e+00 -5.144665e+00 1.351266e+00 9.128958e-01 1.407402e-02 3.536890e-02 9.536111e-03 -2.900677e-04
8.568273e-03 1.108941e+02 1.108930e+02 5.262552e-04 4.017614e+00 2.083738e+01 4.012632e+00 2.082249e+01 1.706754e-03 5.138086e-03 -1.741557e-04 -5.551040e-05 7.239161e+01 9.546004e+02 9.007018e+01 -2.302313e-01 -1.333304e+00 -5.555344e+00 -5.150994e+00 1.352908e+00 9.144193e-01 1.411870e-02 3.551960e-02 9.576473e-03 -2.930161e-04
8.593962e-03 1.108941e+02 1.108930e+02 5.286689e-04 4.017614e+00 2.083738e+01 4.012610e+00 2.082242e+01 1.714034e-03 5.160387e-03 -1.751761e-04 -5.591344e-05 7.232069e+01 9.527602e+02 9.000684e+01 -2.307102e-01 -1.334990e+00 -5.562149e+00 -5.157327e+00 1.354551e+00 9.159447e-01 1.416357e-02 3.567092e-02 9.616997e-03 -2.959859e-04
8.619728e-03 1.108941e+02 1.108930e+02 5.310936e-04 4.017614e+00 2.083738e+01 4.012587e+00 2.082235e+01 1.721344e-03 5.182779e-03 -1.762057e-04 -5.631939e-05 7.224981e+01 9.509224e+02 8.994352e+01 -2.311899e-01 -1.336676e+00 -5.568958e+00 -5.163666e+00 1.356195e+00 9.174720e-01 1.420863e-02 3.582286e-02 9.657683e-03 -2.989774e-04
8.645571e-03 1.108941e+02 1.108929e+02 5.335294e-04 4.017614e+00 2.083738e+01 4.012564e+00 2.082228e+01 1.728685e-03 5.205263e-03 -1.772401e-04 -5.672830e-05 7.217895e+01 9.490871e+02 8.988022e+01 -2.316705e-01 -1.338364e+00 -5.575769e+00 -5.170009e+00 1.357841e+00 9.190012e-01 1.425388e-02 3.597541e-02 9.698532e-03 -3.019906e-04
8.671492e-03 1.108941e+02 1.108929e+02 5.359765e-04 4.017614e+00 2.083738e+01 4.012541e+00 2.082221e+01 1.736056e-03 5.227840e-03 -1.782823e-04 -5.714017e-05 7.210812e+01 9.472543e+02 8.981694e+01 -2.321520e-01 -1.340052e+00 -5.582583e+00 -5.176356e+00 1.359487e+00 9.205323e-01 1.429933e-02 3.612859e-02 9.739545e-03 -3.050257e-04
8.697490e-03 1.108941e+02 1.108929e+02 5.384347e-04 4.017614e+00 2.083738e+01 4.012518e+00 2.082214e+01 1.743457e-03 5.250509e-03 -1.793316e-04 -5.755504e-05 7.203731e+01 9.454239e+02 8.975368e+01 -2.326344e-01 -1.341741e+00 -5.589400e+00 -5.182707e+00 1.361134e+00 9.220652e-01 1.434496e-02 3.628240e-02 9.780721e-03 -3.080828e-04
8.723566e-03 1.108941e+02 1.108929e+02 5.409042e-04 4.017614e+00 2.083738e+01 4.012495e+00 2.082207e+01 1.750890e-03 5.273272e-03 -1.803852e-04 -5.797292e-05 7.196653e+01 9.435960e+02 8.969044e+01 -2.331176e-01 -1.343430e+00 -5.596219e+00 -5.189063e+00 1.362783e+00 9.236000e-01 1.439079e-02 3.643683e-02 9.822063e-03 -3.111621e-04
8.749721e-03 1.108941e+02 1.108929e+02 5.433851e-04 4.017614e+00 2.083738e+01 4.012472e+00 2.082200e+01 1.758353e-03 5.296128e-03 -1.814492e-04 -5.839383e-05 7.189577e+01 9.417705e+02 8.962722e+01 -2.336017e-01 -1.345120e+00 -5.603041e+00 -5.195423e+00 1.364432e+00 9.251366e-01 1.443682e-02 3.659190e-02 9.863569e-03 -3.142637e-04
8.775954e-03 1.108941e+02 1.108929e+02 5.458773e-04 4.017614e+00 2.083738e+01 4.012449e+00 2.082193e+01 1.765847e-03 5.319078e-03 -1.825188e-04 -5.881779e-05 7.182504e+01 9.399475e+02 8.956403e+01 -2.340867e-01 -1.346812e+00 -5.609865e+00 -5.201786e+00 1.366082e+00 9.266752e-01 1.448304e-02 3.674759e-02 9.905242e-03 -3.173876e-04
8.802265e-03 1.108941e+02 1.108929e+02 5.483810e-04 4.017614e+00 2.083738e+01 4.012425e+00 2.082186e+01 1.773372e-03 5.342122e-03 -1.835929e-04 -5.924484e-05 7.175434e+01 9.381270e+02 8.950085e+01 -2.345726e-01 -1.348503e+00 -5.616692e+00 -5.208154e+00 1.367733e+00 9.282156e-01 1.452946e-02 3.690392e-02 9.947081e-03 -3.205342e-04
8.828656e-03 1.108941e+02 1.108929e+02 5.508961e-04 4.017614e+00 2.083738e+01 4.012402e+00 2.082179e+01 1.780928e-03 5.365260e-03 -1.846785e-04 -5.967498e-05 7.168366e+01 9.363089e+02 8.943769e+01 -2.350594e-01 -1.350196e+00 -5.623522e+00 -5.214525e+00 1.369384e+00 9.297578e-01 1.457607e-02 3.706089e-02 9.989087e-03 -3.237034e-04
8.855125e-03 1.108941e+02 1.108929e+02 5.534228e-04 4.017614e+00 2.083738e+01 4.012378e+00 2.082172e+01 1.788516e-03 5.388494e-03 -1.857669e-04 -6.010825e-05 7.161301e+01 9.344932e+02 8.937455e+01 -2.355471e-01 -1.351889e+00 -5.630354e+00 -5.220899e+00 1.371037e+00 9.313020e-01 1.462289e-02 3.721850e-02 1.003126e-02 -3.268955e-04
8.881674e-03 1.108941e+02 1.108929e+02 5.559611e-04 4.017614e+00 2.083738e+01 4.012354e+00 2.082165e+01 1.796135e-03 5.411823e-03 -1.868634e-04 -6.054467e-05 7.154239e+01 9.326800e+02 8.931144e+01 -2.360356e-01 -1.353583e+00 -5.637188e+00 -5.227277e+00 1.372689e+00 9.328480e-01 1.466990e-02 3.737675e-02 1.007360e-02 -3.301106e-04
8.908303e-03 1.108941e+02 1.108929e+02 5.585110e-04 4.017614e+00 2.083738e+01 4.012330e+00 2.082158e+01 1.803785e-03 5.435247e-03 -1.879687e-04 -6.098425e-05 7.147179e+01 9.308692e+02 8.924834e+01 -2.365251e-01 -1.355278e+00 -5.644025e+00 -5.233659e+00 1.374343e+00 9.343959e-01 1.471711e-02 3.753564e-02 1.011612e-02 -3.333488e-04
8.935011e-03 1.108941e+02 1.108929e+02 5.610726e-04 4.017614e+00 2.083738e+01 4.012307e+00 2.082150e+01 1.811467e-03 5.458768e-03 -1.890810e-04 -6.142703e-05 7.140121e+01 9.290609e+02 8.918526e+01 -2.370154e-01 -1.356973e+00 -5.650865e+00 -5.240043e+00 1.375997e+00 9.359456e-01 1.476452e-02 3.769519e-02 1.015880e-02 -3.366102e-04
8.961800e-03 1.108941e+02 1.108929e+02 5.636459e-04 4.017614e+00 2.083738e+01 4.012283e+00 2.082143e+01 1.819181e-03 5.482385e-03 -1.902013e-04 -6.187302e-05 7.133067e+01 9.272550e+02 8.912220e+01 -2.375066e-01 -1.358670e+00 -5.657707e+00 -5.246431e+00 1.377652e+00 9.374973e-01 1.481213e-02 3.785538e-02 1.020165e-02 -3.398951e-04
8.988669e-03 1.108941e+02 1.108929e+02 5.662311e-04 4.017614e+00 2.083738e+01 4.012258e+00 2.082136e+01 1.826927e-03 5.506098e-03 -1.913257e-04 -6.232224e-05 7.126015e+01 9.254515e+02 8.905916e+01 -2.379988e-01 -1.360366e+00 -5.664551e+00 -5.252821e+00 1.379307e+00 9.390507e-01 1.485995e-02 3.801622e-02 1.024467e-02 -3.432035e-04
9.015618e-03 1.108941e+02 1.108929e+02 5.688281e-04 4.017614e+00 2.083738e+01 4.012234e+00 2.082128e+01 1.834705e-03 5.529909e-03 -1.924598e-04 -6.277473e-05 7.118965e+01 9.236505e+02 8.899614e+01 -2.384918e-01 -1.362064e+00 -5.671398e+00 -5.259214e+00 1.380962e+00 9.406061e-01 1.490797e-02 3.817772e-02 1.028786e-02 -3.465356e-04
9.042648e-03 1.108941e+02 1.108929e+02 5.714370e-04 4.017614e+00 2.083738e+01 4.012210e+00 2.082121e+01 1.842514e-03 5.553817e-03 -1.936011e-04 -6.323051e-05 7.111918e+01 9.218519e+02 8.893313e+01 -2.389857e-01 -1.363762e+00 -5.678247e+00 -5.265610e+00 1.382618e+00 9.421633e-01 1.495619e-02 3.833987e-02 1.033123e-02 -3.498916e-04
9.069759e-03 1.108941e+02 1.108928e+02 5.740579e-04 4.017614e+00 2.083738e+01 4.012185e+00 2.082114e+01 1.850356e-03 5.577823e-03 -1.947486e-04 -6.368959e-05 7.104874e+01 9.200557e+02 8.887015e+01 -2.394805e-01 -1.365461e+00 -5.685099e+00 -5.272008e+00 1.384274e+00 9.437224e-01 1.500462e-02 3.850268e-02 1.037477e-02 -3.532715e-04
9.096952e-03 1.108941e+02 1.108928e+02 5.766908e-04 4.017614e+00 2.083738e+01 4.012161e+00 2.082106e+01 1.858231e-03 5.601927e-03 -1.959041e-04 -6.415201e-05 7.097833e+01 9.182620e+02 8.880719e+01 -2.399762e-01 -1.367161e+00 -5.691953e+00 -5.278409e+00 1.385930e+00 9.452833e-01 1.505325e-02 3.866615e-02 1.041848e-02 -3.566755e-04
9.124226e-03 1.108941e+02 1.108928e+02 5.793358e-04 4.017614e+00 2.083738e+01 4.012136e+00 2.082099e+01 1.866138e-03 5.626130e-03 -1.970684e-04 -6.461778e-05 7.090794e+01 9.164707e+02 8.874424e+01 -2.404728e-01 -1.368861e+00 -5.698810e+00 -5.284812e+00 1.387587e+00 9.468461e-01 1.510209e-02 3.883029e-02 1.046237e-02 -3.601039e-04
9.151581e-03 1.108941e+02 1.108928e+02 5.819929e-04 4.017614e+00 2.083738e+01 4.012112e+00 2.082091e+01 1.874077e-03 5.650432e-03 -1.982399e-04 -6.508694e-05 7.083757e+01 9.146818e+02 8.868131e+01 -2.409703e-01 -1.370562e+00 -5.705669e+00 -5.291217e+00 1.389243e+00 9.484108e-01 1.515113e-02 3.899509e-02 1.050643e-02 -3.635567e-04
9.179019e-03 1.108941e+02 1.108928e+02 5.846622e-04 4.017614e+00 2.083738e+01 4.012087e+00 2.082084e+01 1.882049e-03 5.674833e-03 -1.994172e-04 -6.555950e-05 7.076724e+01 9.128954e+02 8.861840e+01 -2.414687e-01 -1.372264e+00 -5.712530e+00 -5.297623e+00 1.390900e+00 9.499773e-01 1.520039e-02 3.916056e-02 1.055066e-02 -3.670340e-04
9.206539e-03 1.108941e+02 1.108928e+02 5.873437e-04 4.017614e+00 2.083738e+01 4.012062e+00 2.082076e+01 1.890054e-03 5.699334e-03 -2.006044e-04 -6.603550e-05 7.069692e+01 9.111113e+02 8.855551e+01 -2.419680e-01 -1.373966e+00 -5.719393e+00 -5.304032e+00 1.392557e+00 9.515457e-01 1.524985e-02 3.932671e-02 1.059508e-02 -3.705361e-04
9.234142e-03 1.108941e+02 1.108928e+02 5.900376e-04 4.017614e+00 2.083738e+01 4.012037e+00 2.082069e+01 1.898092e-03 5.723935e-03 -2.017985e-04 -6.651495e-05 7.062664e+01 9.093297e+02 8.849264e+01 -2.424682e-01 -1.375670e+00 -5.726259e+00 -5.310443e+00 1.394214e+00 9.531160e-01 1.529952e-02 3.949352e-02 1.063966e-02 -3.740630e-04
9.261827e-03 1.108941e+02 1.108928e+02 5.927438e-04 4.017614e+00 2.083738e+01 4.012012e+00 2.082061e+01 1.906163e-03 5.748637e-03 -2.029992e-04 -6.699788e-05 7.055638e+01 9.075505e+02 8.842978e+01 -2.429693e-01 -1.377373e+00 -5.733127e+00 -5.316855e+00 1.395870e+00 9.546881e-01 1.534941e-02 3.966101e-02 1.068443e-02 -3.776150e-04
9.289595e-03 1.108941e+02 1.108928e+02 5.954624e-04 4.017614e+00 2.083738e+01 4.011986e+00 2.082053e+01 1.914267e-03 5.773439e-03 -2.042099e-04 -6.748432e-05 7.048615e+01 9.057738e+02 8.836694e+01 -2.434713e-01 -1.379078e+00 -5.739997e+00 -5.323268e+00 1.397527e+00 9.562620e-01 1.539950e-02 3.982918e-02 1.072937e-02 -3.811921e-04
9.317447e-03 1.108941e+02 1.108928e+02 5.981935e-04 4.017614e+00 2.083738e+01 4.011961e+00 2.082046e+01 1.922404e-03 5.798342e-03 -2.054271e-04 -6.797428e-05 7.041594e+01 9.039994e+02 8.830412e+01 -2.439743e-01 -1.380783e+00 -5.746870e+00 -5.329683e+00 1.399183e+00 9.578378e-01 1.544981e-02 3.999803e-02 1.077449e-02 -3.847946e-04
9.345382e-03 1.108941e+02 1.108928e+02 6.009371e-04 4.017614e+00 2.083738e+01 4.011935e+00 2.082038e+01 1.930575e-03 5.823348e-03 -2.066533e-04 -6.846781e-05 7.034576e+01 9.022275e+02 8.824132e+01 -2.444781e-01 -1.382489e+00 -5.753745e+00 -5.336098e+00 1.400840e+00 9.594155e-01 1.550033e-02 4.016756e-02 1.081980e-02 -3.884226e-04
9.373401e-03 1.108941e+02 1.108928e+02 6.036933e-04 4.017614e+00 2.083738e+01 4.011910e+00 2.082030e+01 1.938779e-03 5.848455e-03 -2.078860e-04 -6.896492e-05 7.027561e+01 9.004579e+02 8.817853e+01 -2.449828e-01 -1.384195e+00 -5.760622e+00 -5.342515e+00 1.402496e+00 9.609950e-01 1.555107e-02 4.033778e-02 1.086528e-02 -3.920762e-04
9.401504e-03 1.108941e+02 1.108928e+02 6.064621e-04 4.017614e+00 2.083738e+01 4.011884e+00 2.082022e+01 1.947017e-03 5.873664e-03 -2.091276e-04 -6.946564e-05 7.020548e+01 8.986908e+02 8.811576e+01 -2.454885e-01 -1.385902e+00 -5.767501e+00 -5.348933e+00 1.404151e+00 9.625764e-01 1.560202e-02 4.050868e-02 1.091094e-02 -3.957555e-04
9.429691e-03 1.108941e+02 1.108928e+02 6.092436e-04 4.017614e+00 2.083738e+01 4.011858e+00 2.082014e+01 1.955288e-03 5.898977e-03 -2.103777e-04 -6.996999e-05 7.013538e+01 8.969261e+02 8.805301e+01 -2.459951e-01 -1.387610e+00 -5.774382e+00 -5.355351e+00 1.405806e+00 9.641596e-01 1.565318e-02 4.068028e-02 1.095678e-02 -3.994609e-04
9.457962e-03 1.108941e+02 1.108928e+02 6.120379e-04 4.017614e+00 2.083738e+01 4.011832e+00 2.082007e+01 1.963593e-03 5.924392e-03 -2.116352e-04 -7.047801e-05 7.006530e+01 8.951638e+02 8.799028e+01 -2.465025e-01 -1.389318e+00 -5.781266e+00 -5.361770e+00 1.407461e+00 9.657447e-01 1.570457e-02 4.085256e-02 1.100281e-02 -4.031923e-04
9.486319e-03 1.108941e+02 1.108927e+02 6.148450e-04 4.017614e+00 2.083738e+01 4.011806e+00 2.081999e+01 1.971933e-03 5.949911e-03 -2.129025e-04 -7.098972e-05 6.999525e+01 8.934039e+02 8.792756e+01 -2.470109e-01 -1.391027e+00 -5.788151e+00 -5.368190e+00 1.409116e+00 9.673316e-01 1.575617e-02 4.102555e-02 1.104901e-02 -4.069500e-04
9.514760e-03 1.108941e+02 1.108927e+02 6.176650e-04 4.017614e+00 2.083738e+01 4.011780e+00 2.081991e+01 1.980306e-03 5.975534e-03 -2.141783e-04 -7.150514e-05 6.992523e+01 8.916464e+02 8.786486e+01 -2.475202e-01 -1.392737e+00 -5.795039e+00 -5.374610e+00 1.410770e+00 9.689204e-01 1.580799e-02 4.119923e-02 1.109540e-02 -4.107342e-04
9.543287e-03 1.108941e+02 1.108927e+02 6.204979e-04 4.017614e+00 2.083738e+01 4.011754e+00 2.081983e+01 1.988713e-03 6.001262e-03 -2.154604e-04 -7.202430e-05 6.985523e+01 8.898913e+02 8.780217e+01 -2.480304e-01 -1.394447e+00 -5.801929e+00 -5.381030e+00 1.412423e+00 9.705110e-01 1.586003e-02 4.137361e-02 1.114198e-02 -4.145449e-04
9.571899e-03 1.108941e+02 1.108927e+02 6.233438e-04 4.017614e+00 2.083738e+01 4.011728e+00 2.081975e+01 1.997155e-03 6.027094e-03 -2.167520e-04 -7.254723e-05 6.978526e+01 8.881387e+02 8.773950e+01 -2.485416e-01 -1.396158e+00 -5.808821e+00 -5.387450e+00 1.414076e+00 9.721035e-01 1.591229e-02 4.154869e-02 1.118873e-02 -4.183823e-04
9.600597e-03 1.108941e+02 1.108927e+02 6.262028e-04 4.017614e+00 2.083738e+01 4.011701e+00 2.081967e+01 2.005631e-03 6.053031e-03 -2.180509e-04 -7.307396e-05 6.971532e+01 8.863884e+02 8.767685e+01 -2.490536e-01 -1.397869e+00 -5.815715e+00 -5.393870e+00 1.415728e+00 9.736978e-01 1.596477e-02 4.172448e-02 1.123568e-02 -4.222467e-04
9.629381e-03 1.108941e+02 1.108927e+02 6.290748e-04 4.017614e+00 2.083738e+01 4.011675e+00 2.081959e+01 2.014142e-03 6.079074e-03 -2.193598e-04 -7.360451e-05 6.964540e+01 8.846405e+02 8.761421e+01 -2.495666e-01 -1.399582e+00 -5.822611e+00 -5.400290e+00 1.417379e+00 9.752940e-01 1.601747e-02 4.190097e-02 1.128281e-02 -4.261381e-04
9.658251e-03 1.108941e+02 1.108927e+02 6.319601e-04 4.017614e+00 2.083738e+01 4.011648e+00 2.081951e+01 2.022687e-03 6.105223e-03 -2.206748e-04 -7.413892e-05 6.957551e+01 8.828950e+02 8.755159e+01 -2.500805e-01 -1.401294e+00 -5.829509e+00 -5.406709e+00 1.419030e+00 9.768920e-01 1.607040e-02 4.207817e-02 1.133012e-02 -4.300568e-04
9.687208e-03 1.108941e+02 1.108927e+02 6.348586e-04 4.017614e+00 2.083738e+01 4.011621e+00 2.081943e+01 2.031268e-03 6.131478e-03 -2.220005e-04 -7.467720e-05 6.950565e+01 8.811519e+02 8.748899e+01 -2.505953e-01 -1.403008e+00 -5.836409e+00 -5.413128e+00 1.420679e+00 9.784918e-01 1.612355e-02 4.225609e-02 1.137762e-02 -4.340028e-04
9.716252e-03 1.108941e+02 1.108927e+02 6.377703e-04 4.017614e+00 2.083738e+01 4.011594e+00 2.081934e+01 2.039882e-03 6.157840e-03 -2.233360e-04 -7.521940e-05 6.943581e+01 8.794111e+02 8.742640e+01 -2.511111e-01 -1.404722e+00 -5.843311e+00 -5.419546e+00 1.422328e+00 9.800935e-01 1.617692e-02 4.243472e-02 1.142531e-02 -4.379764e-04
9.745382e-03 1.108941e+02 1.108927e+02 6.406954e-04 4.017614e+00 2.083738e+01 4.011567e+00 2.081926e+01 2.048532e-03 6.184308e-03 -2.246780e-04 -7.576553e-05 6.936599e+01 8.776728e+02 8.736382e+01 -2.516278e-01 -1.406436e+00 -5.850215e+00 -5.425964e+00 1.423976e+00 9.816970e-01 1.623052e-02 4.261406e-02 1.147319e-02 -4.419777e-04
9.774600e-03 1.108941e+02 1.108927e+02 6.436340e-04 4.017614e+00 2.083738e+01 4.011540e+00 2.081918e+01 2.057217e-03 6.210885e-03 -2.260307e-04 -7.631562e-05 6.929621e+01 8.759369e+02 8.730127e+01 -2.521454e-01 -1.408151e+00 -5.857121e+00 -5.432381e+00 1.425623e+00 9.833024e-01 1.628435e-02 4.279413e-02 1.152126e-02 -4.460069e-04
