# tau z t H R drift growth_m growth_cdm velfac
# sigma8 = 0.835034
 492.06997812239  498.49800933452 0.41541005962266  1.4921038351751  13731.951336725 -322549.13995545 0.0028604163410526 0.0032909847298593 0.89022487041437
 494.41330435942  495.02057923814 0.42011785857103  1.4758807104784  13729.608010488 -321382.73496506 0.0028782702143414 0.0033100042726662 0.89108813139539
 496.76589561563  491.56735376387  0.4248774064388  1.4598379619564  13727.255419232 -320219.87070074 0.0028962529450886 0.0033291491522167 0.89194419018175
 499.12778204837  488.13816449278 0.42968925891429  1.4439735213729  13724.893532799 -319060.53960343 0.0029143654091019 0.0033484202976651 0.89279309015974
 501.49899391671  484.73284417717 0.43455397757386  1.4282853451506  13722.522320931 -317904.73410122 0.0029326084880877 0.0033678186335258 0.89363487132758
 503.87956158184  481.35122673244 0.43947212994403  1.4127714140632  13720.141753266 -316752.44660961 0.0029509830696857 0.0033873450797056 0.89446957349144
 506.26951550751  477.99314722901 0.44444428956426  1.3974297329324   13717.75179934 -315603.66953182 0.0029694900475048 0.003407000551535 0.89529723626429
 508.66888626054   474.6584418843 0.44947103605034  1.3822583303285  13715.352428587 -314458.39525911 0.0029881303211582  0.0034267859598 0.89611789906728
 511.07770451117  471.34694805475 0.45455295515857  1.3672552582749  13712.943610336 -313316.61617108 0.0030069047962998 0.0034467022107738 0.89693160112971
 513.49600103362  468.05850422789 0.45969063885049  1.3524185919567  13710.525313814 -312178.32463591 0.0030258143846594 0.0034667502062478 0.89773838148802
 515.92380670645  464.79295001453 0.46488468535837  1.3377464294323  13708.097508141 -311043.51301071 0.0030448600040796 0.003486930843563 0.89853827898615
 518.36115251308  461.55012614089 0.47013569925135  1.3232368913501  13705.660162335  -309912.1736418 0.0030640425785519 0.0035072450156413 0.89933133227608
 520.80806954218  458.32987444091 0.47544429150233  1.3088881206674  13703.213245305 -308784.29886498 0.0030833630382531 0.0035276936110166  0.9001175798174
  523.2645889882  455.13203784849 0.48081107955548  1.2946982823741  13700.756725859 -307659.88100583 0.0031028223195825 0.0035482775138655 0.90089706278455
 525.73074215177   451.9564603899 0.48623668739453  1.2806655632192  13698.290572696 -306538.91237999 0.0031224213653245 0.0035689976078672 0.90166988311588
 528.20656044016  448.80298717616 0.49172174561181  1.2667881714415  13695.814754407 -305421.38529347 0.0031421611272243 0.0035898548527469  0.9024361965166
 530.69207536777  445.67146439552 0.49726689147787  1.2530643365032   13693.32923948 -304307.29204288 0.0031620425659599 0.0036108502798273 0.90319609926442
 533.18731855655  442.56173930594 0.50287276901204  1.2394923088271  13690.833996291 -303196.62491575 0.0031820666487928 0.0036319849184565 0.90394962997127
  535.6923217365  439.47366022769 0.50854002905357  1.2260703595378  13688.328993111 -302089.37619081 0.0032022343495079 0.0036532597930134 0.90469682479332
 538.20711674611  436.40707653597 0.51426932933356  1.2127967802051  13685.814198102 -300985.53813825 0.0032225466484537 0.0036746759229423 0.90543771970174
 540.73173553281  433.36183865353 0.52006133454774  1.1996698825919  13683.289579315 -299885.10301998 0.0032430045325821 0.0036962343227877 0.90617235048263
 543.26621015345  430.33779804347 0.52591671642988  1.1866879984046  13680.755104694 -298788.06308996 0.0032636089954892 0.0037179360022282 0.90690075273751
 545.81057277477  427.33480720191 0.53183615382606   1.173849479047  13678.210742073 -297694.41059439 0.003284361037455 0.0037397819661109 0.90762296188331
 548.36485567384  424.35271965092  0.5378203327697  1.1611526953773  13675.656459174 -296604.13777206 0.0033052616654851 0.0037617732144854 0.90833901315258
 550.92909123856  421.39138993129  0.5438699465574  1.1485960374682  13673.092223609 -295517.23685456 0.0033263118933508 0.0037839107426381 0.90904894159367
  553.5033119681  418.45067359553 0.54998569582553  1.1361779143703   13670.51800288 -294433.70006657 0.0033475127416308 0.0038061955411253 0.90975278207064
 556.08755047338  415.53042720078  0.5561682886277  1.1238967538783  13667.933764374 -293353.51962612 0.0033688652377525 0.0038286285958076 0.91045056926371
 558.68183947755  412.63050830186 0.56241844051297  1.1117510023004   13665.33947537 -292276.68774484 0.0033903704160338 0.0038512108878827 0.91114234183621
 561.28621181643  409.75077544434 0.56873687460495  1.0997391242305  13662.735103031 -291203.19662823 0.0034120293179221 0.0038739433997663 0.91182820267124
 563.90070043901  406.89108815761  0.5751243216817  1.0878596023236  13660.120614409 -290133.03847594 0.0034338429949172 0.003896827199729 0.91250829994971
 566.52533840792  404.05130694811 0.58158152025646  1.0761109370735   13657.49597644 -289066.20548199 0.0034558125080386 0.003919863422219 0.91318271821239
 569.16015889989  401.23129329248 0.58810921665929  1.0644916465943  13654.861155948 -288002.68983502 0.0034779389255517 0.0039430531983084 0.91385149148124
 571.80519520624  398.43090963085 0.59470816511948  1.0530002664036  13652.216119641 -286942.48371859 0.0035002233229484 0.0039663976537963 0.91451465224199
 574.46048073335  395.65001936015 0.60137912784893  1.0416353492098  13649.560834114 -285885.57931139 0.0035226667829917 0.0039898979092464 0.91517223280461
 577.12604900311  392.88848682741 0.60812287512633  1.0303954647004  13646.895265845 -284831.96878748 0.0035452703957612 0.004013555080024 0.91582426530324
 579.80193365347  390.14617732323 0.61494018538225  1.0192791993351  13644.219381194 -283781.64431659 0.0035680352586988 0.0040373702763328 0.91647078169703
 582.48816843885  387.42295707514 0.62183184528518  1.0082851561394  13641.533146409  -282734.5980643 0.0035909624766543 0.0040613446032518  0.9171118137702
 585.18478723063  384.71869324118 0.62879864982838 0.99741195450275  13638.836527617 -281690.82219233 0.0036140531619317 0.0040854791607717 0.91774739313221
 587.89182401769  382.03325390335 0.63584140241772 0.98665822997791   13636.12949083 -280650.30885876 0.0036373084343353 0.0041097750438318 0.91837755121814
 590.60931290681  379.36650806123 0.64296091496042 0.97602263408362  13633.412001941 -279613.05021828 0.0036607294212166 0.0041342333423558 0.91900231928904
 593.33728812321   376.7183256256 0.65015800795474  0.9655038341095  13630.684026724 -278579.03842241 0.0036843172575214 0.004158855141288 0.91962172843207
 596.07578401103   374.0885774121  0.6574335105806 0.95510051292355  13627.945530837 -277548.26561976 0.0037080730858362 0.0041836415206297 0.92023581801275
 598.82483503378  371.47713513493 0.66478826079113  0.9448113687821  13625.196479814 -276520.72395623 0.0037319980568746 0.0042085935647321 0.92084472765234
 601.58447577488  368.88387140063 0.67222310540528  0.9346351151421  13622.436839073 -275496.40557528 0.0037560933343402 0.0042337124632007  0.9214486526662
 604.35474093811  366.30865970186 0.67973890020129 0.92457048047594   13619.66657391 -274475.30261814 0.0037803600933059 0.004258999472547  0.9220476884722
  607.1356653481  363.75137441125 0.68733651001119 0.91461620808852    13616.8856495 -273457.40722404 0.0038047995169348 0.0042844558448811  0.9226418648651
 609.92728395085  361.21189077526 0.69501680881638 0.90477105593673  13614.094030897 -272442.71153042 0.0038294127964725 0.0043100828266843 0.92323121033425
  612.7296318142  358.69008490815 0.70278067984405 0.89503379645116  13611.291683033 -271431.20767319 0.0038542011312994 0.004335881658849 0.92381575320712
 615.54274412833   356.1858337859 0.71062901566475 0.88540321636016  13608.478570719 -270422.88778691 0.0038791657289823 0.0043618535767187 0.92439552164984
 618.36665620624  353.69901524027 0.71856271829097 0.87587811651609  13605.654658641 -269417.74400507 0.0039043078053281 0.004387999810128 0.92497054366653
 621.20140348427  351.22950795279  0.7265826992767 0.86645731172374  13602.819911363 -268415.76846023 0.0039296285844356 0.0044143215834419  0.9255408471009
 624.04702152259  348.77719144891 0.73468987981809 0.85713963057104  13599.974293325 -267416.95328431 0.0039551292987498 0.0044408201155956 0.92610645963655
 626.90354600566  346.34194609212 0.74288519085516 0.84792391526185  13597.117768842 -266421.29060876 0.0039808111891149 0.0044674966201334  0.9266674087959
 629.77101274281  343.92365307809 0.75116957317459 0.83880902145086  13594.250302105 -265428.77256478 0.0040066755048283 0.0044943523052482 0.92722372194235
 632.64945766865  341.52219442893 0.75954397751355 0.82979381808062  13591.371857179 -264439.39128356 0.0040327235036953 0.00452138837382 0.92777542627967
 635.53891684364  339.13745298743 0.76800936466471 0.82087718722063  13588.482398004 -263453.13889645 0.0040589564520831 0.0045486060234548 0.92832255393775
 638.43942645455  336.76931241133 0.77656670558226 0.81205802390849  13585.581888393 -262470.00753518 0.0040853756252645 0.0045760064597318 0.92886518476566
   641.351022815  334.41765716772 0.78521698148911 0.80333523599301  13582.670292033  -261489.9893321 0.004111982309929 0.0046035910075556 0.92940341893504
 644.27374236591  332.08237252732 0.79396118398522 0.79470774397935  13579.747572482 -260513.07642033 0.0041387778030739 0.004631361054513 0.92993730872279
 647.20762167608  329.76334455898 0.80280031515704 0.78617448087611  13576.813693172 -259539.26093399 0.0041657634105953 0.0046593179828737 0.93046688011927
 650.15269744263  327.46046012409 0.81173538768812 0.77773439204436  13573.868617405 -258568.53500842 0.0041929404473309 0.0046874631689215 0.93099215869123
 653.10900649157  325.17360687107 0.82076742497088 0.76938643504854  13570.912308356 -257600.89078032 0.0042203102371177 0.0047157979829968 0.93151316985309
 656.07658577824  322.90267322992 0.82989746121959 0.76112957950931  13567.944729069 -256636.32038802 0.0042478741128512 0.0047443237895403  0.9320299388671
 659.05547238789  320.64754840677 0.83912654158449 0.75296280695823   13564.96584246 -255674.81597161 0.0042756334165435 0.0047730419471349 0.93254249084428
 662.04570353615  318.40812237847 0.84845572226715 0.74488511069422  13561.975611311 -254716.36967319 0.0043035894993833 0.0048019538085488 0.93305085074477
 665.04731656956  316.18428588727 0.85788607063704 0.73689549564192  13558.973998278 -253760.97363701 0.004331743721795 0.0048310607207773 0.93355504337776
 668.06034896607  313.97593043549  0.8674186653493 0.72899297821178  13555.960965882  -252808.6200097 0.0043600974534993 0.0048603640250854 0.93405509340259
 671.08483833558  311.78294828019 0.87705459646381 0.72117658616193  13552.936476512 -251859.30094042 0.0043886520735728 0.0048898650570491 0.93455102532887
 674.12082242044    309.605232428 0.88679496556546 0.71344535846179  13549.900492427 -250913.00858108 0.0044174089705095 0.0049195651465977  0.9350428635167
 677.16833909597  307.44267662984 0.89664088588572 0.70579834515737  13546.852975752 -249969.73508653 0.0044463695422813 0.0049494656180548 0.93553063928175
   680.227426371  305.29517537579 0.90659348242547 0.69823460723831  13543.793888477 -249029.47261469 0.0044755351968413 0.0049795678083898 0.93601443797427
 683.29812238836  303.16262388992 0.91665389207912 0.69075321650656  13540.723192459 -248092.21332679 0.0045049073551501 0.0050098731881707 0.93649436187434
 686.38046542543  301.04491812522 0.92682326376011 0.68335325544672  13537.640849422 -247157.94938751 0.0045344874494938 0.0050403832860394 0.93697045898745
 689.47449389463  298.94195475851 0.93710275852761 0.67603381709802  13534.546820953 -246226.67296518 0.0045642769220135 0.0050710996245943 0.93744275233432
 692.58024634401  296.85363118541 0.94749354971468 0.66879400492783  13531.441068504 -245298.37623194 0.0045942772247626 0.0051020237200889 0.93791126465952
 695.69776145768  294.77984551534 0.95799682305767 0.66163293270692   13528.32355339 -244373.05136392 0.0046244898197711 0.0051331570824777 0.93837601856665
 698.82707805644  292.72049656659 0.96861377682709 0.65454972438608  13525.194236791 -243450.69054144 0.0046549161791123 0.0051645012154626 0.93883703651784
 701.96823509825  290.67548386134 0.97934562195977 0.64754351397445  13522.053079749 -242531.28594911 0.0046855577849681 0.0051960576165379   0.939294340835
